Date,Product,Stock_Mbbls,Region
2008-03-05,Middle Distillates,7.312,Singapore
2008-03-05,Residual,18.032,Singapore
2008-03-12,Residual,17.839,Singapore
2008-03-12,Middle Distillates,8.289,Singapore
2008-03-12,Light Distillates,10.037,Singapore
2008-03-19,Residual,17.95,Singapore
2008-03-19,Light Distillates,9.297,Singapore
2008-03-19,Middle Distillates,8.105,Singapore
2008-03-26,Residual,20.55,Singapore
2008-03-26,Light Distillates,9.715,Singapore
2008-03-26,Middle Distillates,7.432,Singapore
2008-04-02,Middle Distillates,7.689,Singapore
2008-04-02,Residual,21.586,Singapore
2008-04-02,Light Distillates,11.026,Singapore
2008-04-09,Middle Distillates,7.528,Singapore
2008-04-09,Residual,18.961,Singapore
2008-04-09,Light Distillates,9.396,Singapore
2008-04-16,Residual,19.223,Singapore
2008-04-16,Light Distillates,9.684,Singapore
2008-04-16,Middle Distillates,6.976,Singapore
2008-04-23,Light Distillates,8.027,Singapore
2008-04-23,Residual,19.576,Singapore
2008-04-23,Middle Distillates,7.292,Singapore
2008-04-30,Middle Distillates,8.147,Singapore
2008-04-30,Residual,18.274,Singapore
2008-04-30,Light Distillates,9.534,Singapore
2008-05-07,Residual,17.593,Singapore
2008-05-07,Light Distillates,9.22,Singapore
2008-05-07,Middle Distillates,6.84,Singapore
2008-05-14,Residual,19.684,Singapore
2008-05-14,Middle Distillates,8.32,Singapore
2008-05-14,Light Distillates,8.722,Singapore
2008-05-21,Residual,19.521,Singapore
2008-05-21,Middle Distillates,8.212,Singapore
2008-05-21,Light Distillates,8.988,Singapore
2008-05-28,Middle Distillates,9.713,Singapore
2008-05-28,Light Distillates,9.604,Singapore
2008-05-28,Residual,17.261,Singapore
2008-06-04,Residual,20.9,Singapore
2008-06-04,Light Distillates,9.892,Singapore
2008-06-04,Middle Distillates,9.769,Singapore
2008-06-11,Light Distillates,9.152,Singapore
2008-06-11,Residual,23.863,Singapore
2008-06-11,Middle Distillates,8.141,Singapore
2008-06-18,Middle Distillates,8.618,Singapore
2008-06-18,Residual,20.252,Singapore
2008-06-18,Light Distillates,10.235,Singapore
2008-06-25,Residual,23.501,Singapore
2008-06-25,Light Distillates,9.024,Singapore
2008-06-25,Middle Distillates,8.492,Singapore
2008-07-02,Residual,22.54,Singapore
2008-07-02,Light Distillates,9.24,Singapore
2008-07-02,Middle Distillates,8.571,Singapore
2008-07-09,Middle Distillates,8.874,Singapore
2008-07-09,Residual,23.305,Singapore
2008-07-09,Light Distillates,8.581,Singapore
2008-07-16,Middle Distillates,9.684,Singapore
2008-07-16,Residual,22.544,Singapore
2008-07-16,Light Distillates,9.568,Singapore
2008-07-23,Residual,21.368,Singapore
2008-07-23,Middle Distillates,11.154,Singapore
2008-07-23,Light Distillates,10.573,Singapore
2008-07-30,Middle Distillates,10.188,Singapore
2008-07-30,Light Distillates,9.49,Singapore
2008-07-30,Residual,20.407,Singapore
2008-08-06,Middle Distillates,9.709,Singapore
2008-08-06,Residual,19.564,Singapore
2008-08-06,Light Distillates,10.039,Singapore
2008-08-13,Residual,18.255,Singapore
2008-08-13,Light Distillates,9.948,Singapore
2008-08-13,Middle Distillates,11.131,Singapore
2008-08-20,Residual,19.194,Singapore
2008-08-20,Light Distillates,10.076,Singapore
2008-08-20,Middle Distillates,11.58,Singapore
2008-08-27,Residual,18.402,Singapore
2008-08-27,Light Distillates,10.507,Singapore
2008-08-27,Middle Distillates,11.207,Singapore
2008-09-03,Light Distillates,10.039,Singapore
2008-09-03,Residual,16.397,Singapore
2008-09-03,Middle Distillates,11.081,Singapore
2008-09-10,Light Distillates,9.289,Singapore
2008-09-10,Middle Distillates,10.164,Singapore
2008-09-10,Residual,14.748,Singapore
2008-09-17,Middle Distillates,11.668,Singapore
2008-09-17,Light Distillates,8.958,Singapore
2008-09-17,Residual,15.261,Singapore
2008-09-24,Middle Distillates,11.67,Singapore
2008-09-24,Light Distillates,7.798,Singapore
2008-09-24,Residual,17.179,Singapore
2008-10-01,Residual,14.51,Singapore
2008-10-01,Middle Distillates,12.424,Singapore
2008-10-01,Light Distillates,8.094,Singapore
2008-10-08,Residual,17.747,Singapore
2008-10-08,Middle Distillates,12.093,Singapore
2008-10-08,Light Distillates,8.404,Singapore
2008-10-15,Middle Distillates,12.576,Singapore
2008-10-15,Light Distillates,9.045,Singapore
2008-10-15,Residual,19.546,Singapore
2008-10-22,Residual,19.08,Singapore
2008-10-22,Middle Distillates,13.074,Singapore
2008-10-22,Light Distillates,9.499,Singapore
2008-10-29,Middle Distillates,13.483,Singapore
2008-10-29,Light Distillates,9.469,Singapore
2008-10-29,Residual,18.323,Singapore
2008-11-05,Middle Distillates,11.842,Singapore
2008-11-05,Light Distillates,9.568,Singapore
2008-11-05,Residual,20.278,Singapore
2008-11-12,Light Distillates,9.728,Singapore
2008-11-12,Middle Distillates,11.327,Singapore
2008-11-12,Residual,20.758,Singapore
2008-11-19,Residual,22.186,Singapore
2008-11-19,Middle Distillates,12.284,Singapore
2008-11-19,Light Distillates,9.375,Singapore
2008-11-26,Residual,21.572,Singapore
2008-11-26,Middle Distillates,11.767,Singapore
2008-11-26,Light Distillates,8.157,Singapore
2008-12-03,Residual,20.705,Singapore
2008-12-03,Light Distillates,9.051,Singapore
2008-12-03,Middle Distillates,10.751,Singapore
2008-12-10,Light Distillates,8.757,Singapore
2008-12-10,Residual,19.946,Singapore
2008-12-10,Middle Distillates,11.865,Singapore
2008-12-17,Residual,18.036,Singapore
2008-12-17,Light Distillates,8.455,Singapore
2008-12-17,Middle Distillates,11.013,Singapore
2008-12-24,Light Distillates,9.354,Singapore
2008-12-24,Residual,15.705,Singapore
2008-12-24,Middle Distillates,11.988,Singapore
2008-12-31,Middle Distillates,11.854,Singapore
2008-12-31,Light Distillates,7.572,Singapore
2008-12-31,Residual,12.866,Singapore
2009-01-07,Light Distillates,8.149,Singapore
2009-01-07,Residual,14.686,Singapore
2009-01-07,Middle Distillates,13.202,Singapore
2009-01-14,Light Distillates,8.189,Singapore
2009-01-14,Middle Distillates,13.125,Singapore
2009-01-14,Residual,15.945,Singapore
2009-01-21,Residual,17.627,Singapore
2009-01-21,Light Distillates,9.626,Singapore
2009-01-21,Middle Distillates,13.212,Singapore
2009-01-28,Middle Distillates,12.848,Singapore
2009-01-28,Light Distillates,9.187,Singapore
2009-01-28,Residual,17.708,Singapore
2009-02-04,Middle Distillates,12.189,Singapore
2009-02-04,Light Distillates,8.934,Singapore
2009-02-04,Residual,17.306,Singapore
2009-02-11,Light Distillates,7.713,Singapore
2009-02-11,Residual,19.348,Singapore
2009-02-11,Middle Distillates,10.685,Singapore
2009-02-18,Light Distillates,8.614,Singapore
2009-02-18,Middle Distillates,12.919,Singapore
2009-02-18,Residual,20.423,Singapore
2009-02-25,Middle Distillates,11.63,Singapore
2009-02-25,Light Distillates,9.962,Singapore
2009-02-25,Residual,17.834,Singapore
2009-03-04,Residual,19.564,Singapore
2009-03-04,Middle Distillates,11.191,Singapore
2009-03-04,Light Distillates,8.989,Singapore
2009-03-11,Light Distillates,9.598,Singapore
2009-03-11,Residual,20.393,Singapore
2009-03-11,Middle Distillates,12.229,Singapore
2009-03-18,Residual,21.932,Singapore
2009-03-18,Middle Distillates,11.965,Singapore
2009-03-18,Light Distillates,8.659,Singapore
2009-03-25,Middle Distillates,11.148,Singapore
2009-03-25,Light Distillates,8.611,Singapore
2009-03-25,Residual,21.668,Singapore
2009-04-01,Light Distillates,9.037,Singapore
2009-04-01,Residual,20.98,Singapore
2009-04-01,Middle Distillates,12.032,Singapore
2009-04-08,Light Distillates,9.053,Singapore
2009-04-08,Residual,20.185,Singapore
2009-04-08,Middle Distillates,11.593,Singapore
2009-04-15,Light Distillates,8.532,Singapore
2009-04-15,Residual,18.619,Singapore
2009-04-15,Middle Distillates,11.2,Singapore
2009-04-22,Residual,17.881,Singapore
2009-04-22,Middle Distillates,10.643,Singapore
2009-04-22,Light Distillates,8.625,Singapore
2009-04-29,Residual,20.531,Singapore
2009-04-29,Middle Distillates,10.675,Singapore
2009-04-29,Light Distillates,9.245,Singapore
2009-05-06,Residual,22.452,Singapore
2009-05-06,Light Distillates,8.782,Singapore
2009-05-06,Middle Distillates,10.831,Singapore
2009-05-13,Middle Distillates,11.237,Singapore
2009-05-13,Light Distillates,9.699,Singapore
2009-05-13,Residual,20.709,Singapore
2009-05-20,Middle Distillates,11.683,Singapore
2009-05-20,Residual,20.243,Singapore
2009-05-20,Light Distillates,9.916,Singapore
2009-05-27,Middle Distillates,11.894,Singapore
2009-05-27,Residual,18.137,Singapore
2009-05-27,Light Distillates,9.326,Singapore
2009-06-03,Residual,19.711,Singapore
2009-06-03,Middle Distillates,11.53,Singapore
2009-06-03,Light Distillates,9.672,Singapore
2009-06-10,Light Distillates,9.442,Singapore
2009-06-10,Middle Distillates,13.151,Singapore
2009-06-10,Residual,18.248,Singapore
2009-06-17,Residual,19.583,Singapore
2009-06-17,Light Distillates,9.519,Singapore
2009-06-17,Middle Distillates,11.923,Singapore
2009-06-24,Middle Distillates,13.139,Singapore
2009-06-24,Residual,21.281,Singapore
2009-06-24,Light Distillates,10.072,Singapore
2009-07-01,Middle Distillates,13.339,Singapore
2009-07-01,Light Distillates,11.064,Singapore
2009-07-01,Residual,19.67,Singapore
2009-07-08,Residual,18.436,Singapore
2009-07-08,Middle Distillates,12.817,Singapore
2009-07-08,Light Distillates,9.851,Singapore
2009-07-15,Light Distillates,10.081,Singapore
2009-07-15,Residual,14.069,Singapore
2009-07-15,Middle Distillates,13.803,Singapore
2009-07-22,Residual,13.881,Singapore
2009-07-22,Middle Distillates,13.778,Singapore
2009-07-22,Light Distillates,9.949,Singapore
2009-07-29,Middle Distillates,14.368,Singapore
2009-07-29,Residual,14.059,Singapore
2009-07-29,Light Distillates,11.551,Singapore
2009-08-05,Residual,19.32,Singapore
2009-08-05,Light Distillates,10.116,Singapore
2009-08-05,Middle Distillates,13.834,Singapore
2009-08-12,Light Distillates,10.404,Singapore
2009-08-12,Residual,21.273,Singapore
2009-08-12,Middle Distillates,14.333,Singapore
2009-08-19,Light Distillates,10.626,Singapore
2009-08-19,Middle Distillates,15.008,Singapore
2009-08-19,Residual,19.8,Singapore
2009-08-26,Middle Distillates,14.275,Singapore
2009-08-26,Light Distillates,10.029,Singapore
2009-08-26,Residual,19.185,Singapore
2009-09-02,Residual,23.951,Singapore
2009-09-02,Middle Distillates,14.011,Singapore
2009-09-02,Light Distillates,10.216,Singapore
2009-09-09,Residual,20.103,Singapore
2009-09-09,Middle Distillates,14.116,Singapore
2009-09-09,Light Distillates,9.406,Singapore
2009-09-16,Light Distillates,9.077,Singapore
2009-09-16,Residual,20.386,Singapore
2009-09-16,Middle Distillates,14.634,Singapore
2009-09-23,Light Distillates,9.743,Singapore
2009-09-23,Middle Distillates,14.759,Singapore
2009-09-23,Residual,20.082,Singapore
2009-09-30,Light Distillates,10.853,Singapore
2009-09-30,Residual,19.016,Singapore
2009-09-30,Middle Distillates,14.558,Singapore
2009-10-07,Residual,18.958,Singapore
2009-10-07,Middle Distillates,15.423,Singapore
2009-10-07,Light Distillates,9.376,Singapore
2009-10-14,Residual,18.231,Singapore
2009-10-14,Middle Distillates,14.958,Singapore
2009-10-14,Light Distillates,9.825,Singapore
2009-10-21,Middle Distillates,14.607,Singapore
2009-10-21,Light Distillates,10.121,Singapore
2009-10-21,Residual,20.642,Singapore
2009-10-28,Residual,19.886,Singapore
2009-10-28,Light Distillates,10.772,Singapore
2009-10-28,Middle Distillates,13.785,Singapore
2009-11-04,Light Distillates,9.597,Singapore
2009-11-04,Middle Distillates,13.296,Singapore
2009-11-04,Residual,20.953,Singapore
2009-11-11,Middle Distillates,13.45,Singapore
2009-11-11,Light Distillates,9.438,Singapore
2009-11-11,Residual,21.133,Singapore
2009-11-18,Residual,21.076,Singapore
2009-11-18,Light Distillates,8.685,Singapore
2009-11-18,Middle Distillates,13.624,Singapore
2009-11-25,Light Distillates,11.155,Singapore
2009-11-25,Residual,23.979,Singapore
2009-11-25,Middle Distillates,13.446,Singapore
2009-12-02,Light Distillates,10.004,Singapore
2009-12-02,Middle Distillates,13.235,Singapore
2009-12-02,Residual,24.528,Singapore
2009-12-09,Middle Distillates,13.184,Singapore
2009-12-09,Residual,22.118,Singapore
2009-12-09,Light Distillates,10.14,Singapore
2009-12-16,Residual,23.113,Singapore
2009-12-16,Light Distillates,10.288,Singapore
2009-12-16,Middle Distillates,15.953,Singapore
2009-12-23,Residual,20.92,Singapore
2009-12-23,Light Distillates,10.542,Singapore
2009-12-23,Middle Distillates,15.252,Singapore
2009-12-30,Residual,20.809,Singapore
2009-12-30,Light Distillates,9.454,Singapore
2009-12-30,Middle Distillates,13.876,Singapore
2010-01-01,Gasoline,7.7868,ARA
2010-01-01,Jet Fuel,6,ARA
2010-01-01,Gas Oil,19.5525,ARA
2010-01-01,Fuel Oil,5.6448,ARA
2010-01-01,Naphtha,0.623,ARA
2010-01-06,Middle Distillates,14.864,Singapore
2010-01-06,Residual,19.007,Singapore
2010-01-06,Light Distillates,11.112,Singapore
2010-01-08,Naphtha,0.7921,ARA
2010-01-08,Fuel Oil,5.8905,ARA
2010-01-08,Gasoline,7.854,ARA
2010-01-08,Gas Oil,20.4825,ARA
2010-01-08,Jet Fuel,6.615,ARA
2010-01-13,Residual,20.403,Singapore
2010-01-13,Middle Distillates,15.385,Singapore
2010-01-13,Light Distillates,10.565,Singapore
2010-01-15,Jet Fuel,6.7575,ARA
2010-01-15,Naphtha,0.6497,ARA
2010-01-15,Gas Oil,20.85,ARA
2010-01-15,Gasoline,7.669200000000001,ARA
2010-01-15,Fuel Oil,4.6872,ARA
2010-01-20,Residual,19.087,Singapore
2010-01-20,Middle Distillates,15.467,Singapore
2010-01-20,Light Distillates,9.833,Singapore
2010-01-22,Jet Fuel,6.765,ARA
2010-01-22,Naphtha,0.534,ARA
2010-01-22,Fuel Oil,5.5377,ARA
2010-01-22,Gas Oil,21.525,ARA
2010-01-22,Gasoline,7.6104,ARA
2010-01-27,Middle Distillates,14.544,Singapore
2010-01-27,Residual,18.669,Singapore
2010-01-27,Light Distillates,10.489,Singapore
2010-01-29,Jet Fuel,6.2325,ARA
2010-01-29,Naphtha,0.2848,ARA
2010-01-29,Gas Oil,20.055,ARA
2010-01-29,Gasoline,7.728,ARA
2010-01-29,Fuel Oil,4.6368,ARA
2010-02-03,Middle Distillates,14.634,Singapore
2010-02-03,Residual,21.655,Singapore
2010-02-03,Light Distillates,9.624,Singapore
2010-02-05,Gas Oil,19.74,ARA
2010-02-05,Naphtha,0.3916,ARA
2010-02-05,Gasoline,8.4084,ARA
2010-02-05,Fuel Oil,4.8321,ARA
2010-02-05,Jet Fuel,6.24,ARA
2010-02-10,Residual,22.168,Singapore
2010-02-10,Middle Distillates,13.263,Singapore
2010-02-10,Light Distillates,9.104,Singapore
2010-02-12,Naphtha,0.4895,ARA
2010-02-12,Jet Fuel,6.285,ARA
2010-02-12,Fuel Oil,4.1076,ARA
2010-02-12,Gasoline,8.7192,ARA
2010-02-12,Gas Oil,20.325,ARA
2010-02-17,Light Distillates,9.689,Singapore
2010-02-17,Residual,21.563,Singapore
2010-02-17,Middle Distillates,12.12,Singapore
2010-02-19,Fuel Oil,3.6351,ARA
2010-02-19,Jet Fuel,6.7875,ARA
2010-02-19,Gasoline,8.232,ARA
2010-02-19,Naphtha,0.5607000000000001,ARA
2010-02-19,Gas Oil,20.0325,ARA
2010-02-24,Residual,22.887,Singapore
2010-02-24,Light Distillates,9.52,Singapore
2010-02-24,Middle Distillates,14.429,Singapore
2010-02-26,Gasoline,6.4848,ARA
2010-02-26,Gas Oil,19.0275,ARA
2010-02-26,Fuel Oil,3.9375,ARA
2010-02-26,Naphtha,0.4005,ARA
2010-02-26,Jet Fuel,6.1875,ARA
2010-03-03,Residual,23.516,Singapore
2010-03-03,Middle Distillates,13.102,Singapore
2010-03-03,Light Distillates,10.627,Singapore
2010-03-05,Naphtha,0.4183,ARA
2010-03-05,Gas Oil,17.595,ARA
2010-03-05,Gasoline,8.1816,ARA
2010-03-05,Fuel Oil,5.4746999999999995,ARA
2010-03-05,Jet Fuel,6.135,ARA
2010-03-10,Middle Distillates,12.179,Singapore
2010-03-10,Residual,24.376,Singapore
2010-03-10,Light Distillates,10.806,Singapore
2010-03-12,Gasoline,8.265600000000001,ARA
2010-03-12,Jet Fuel,5.76,ARA
2010-03-12,Fuel Oil,5.2730999999999995,ARA
2010-03-12,Gas Oil,17.55,ARA
2010-03-12,Naphtha,0.3916,ARA
2010-03-17,Residual,22.828,Singapore
2010-03-17,Light Distillates,9.691,Singapore
2010-03-17,Middle Distillates,14.4,Singapore
2010-03-19,Naphtha,0.3916,ARA
2010-03-19,Jet Fuel,6.165,ARA
2010-03-19,Gas Oil,16.6425,ARA
2010-03-19,Fuel Oil,5.8653,ARA
2010-03-19,Gasoline,7.686,ARA
2010-03-24,Residual,23.395,Singapore
2010-03-24,Middle Distillates,13.314,Singapore
2010-03-24,Light Distillates,10.467,Singapore
2010-03-26,Gasoline,8.0556,ARA
2010-03-26,Naphtha,0.6586000000000001,ARA
2010-03-26,Fuel Oil,6.0165,ARA
2010-03-26,Gas Oil,16.5825,ARA
2010-03-26,Jet Fuel,5.595,ARA
2010-03-31,Light Distillates,12.268,Singapore
2010-03-31,Residual,23.806,Singapore
2010-03-31,Middle Distillates,12.614,Singapore
2010-04-02,Gasoline,7.9632000000000005,ARA
2010-04-02,Gas Oil,16.6125,ARA
2010-04-02,Jet Fuel,6.255,ARA
2010-04-02,Naphtha,0.4183,ARA
2010-04-02,Fuel Oil,5.6574,ARA
2010-04-07,Residual,24.861,Singapore
2010-04-07,Middle Distillates,13.815,Singapore
2010-04-07,Light Distillates,12.032,Singapore
2010-04-09,Gasoline,8.282399999999999,ARA
2010-04-09,Naphtha,0.6764,ARA
2010-04-09,Fuel Oil,5.6385,ARA
2010-04-09,Jet Fuel,6.3225,ARA
2010-04-09,Gas Oil,15.81,ARA
2010-04-14,Residual,25.221,Singapore
2010-04-14,Light Distillates,11.453,Singapore
2010-04-14,Middle Distillates,13.85,Singapore
2010-04-16,Naphtha,0.9968,ARA
2010-04-16,Fuel Oil,6.174,ARA
2010-04-16,Gas Oil,15.87,ARA
2010-04-16,Gasoline,8.736,ARA
2010-04-16,Jet Fuel,6.69,ARA
2010-04-21,Light Distillates,10.9,Singapore
2010-04-21,Residual,25.726,Singapore
2010-04-21,Middle Distillates,14.591,Singapore
2010-04-23,Gas Oil,15.7125,ARA
2010-04-23,Jet Fuel,6.2625,ARA
2010-04-23,Fuel Oil,6.0668999999999995,ARA
2010-04-23,Gasoline,8.0976,ARA
2010-04-23,Naphtha,0.7654,ARA
2010-04-28,Light Distillates,11.387,Singapore
2010-04-28,Residual,24.974,Singapore
2010-04-28,Middle Distillates,13.287,Singapore
2010-04-30,Jet Fuel,5.9325,ARA
2010-04-30,Fuel Oil,5.733,ARA
2010-04-30,Gasoline,8.6184,ARA
2010-04-30,Gas Oil,17.6025,ARA
2010-04-30,Naphtha,0.5428999999999999,ARA
2010-05-05,Light Distillates,11.675,Singapore
2010-05-05,Middle Distillates,14.006,Singapore
2010-05-05,Residual,22.902,Singapore
2010-05-07,Naphtha,0.445,ARA
2010-05-07,Jet Fuel,5.19,ARA
2010-05-07,Fuel Oil,4.372199999999999,ARA
2010-05-07,Gas Oil,18.6375,ARA
2010-05-07,Gasoline,7.736400000000001,ARA
2010-05-12,Residual,23.786,Singapore
2010-05-12,Middle Distillates,12.534,Singapore
2010-05-12,Light Distillates,10.913,Singapore
2010-05-14,Fuel Oil,5.424300000000001,ARA
2010-05-14,Naphtha,0.6853,ARA
2010-05-14,Gas Oil,19.5525,ARA
2010-05-14,Gasoline,6.8628,ARA
2010-05-14,Jet Fuel,6.1575,ARA
2010-05-19,Middle Distillates,12.388,Singapore
2010-05-19,Light Distillates,10.697,Singapore
2010-05-19,Residual,24.152,Singapore
2010-05-21,Gasoline,7.0308,ARA
2010-05-21,Gas Oil,18.81,ARA
2010-05-21,Naphtha,0.8633000000000001,ARA
2010-05-21,Fuel Oil,5.3991,ARA
2010-05-21,Jet Fuel,5.805,ARA
2010-05-26,Residual,22.226,Singapore
2010-05-26,Light Distillates,9.471,Singapore
2010-05-26,Middle Distillates,11.497,Singapore
2010-05-28,Gas Oil,19.0275,ARA
2010-05-28,Gasoline,7.274400000000001,ARA
2010-05-28,Jet Fuel,5.6325,ARA
2010-05-28,Fuel Oil,5.6511,ARA
2010-05-28,Naphtha,0.445,ARA
2010-06-02,Light Distillates,10.999,Singapore
2010-06-02,Residual,20.644,Singapore
2010-06-02,Middle Distillates,10.874,Singapore
2010-06-04,Jet Fuel,5.9475,ARA
2010-06-04,Gasoline,8.156400000000001,ARA
2010-06-04,Fuel Oil,4.605300000000001,ARA
2010-06-04,Naphtha,0.4895,ARA
2010-06-04,Gas Oil,17.9175,ARA
2010-06-09,Residual,21.669,Singapore
2010-06-09,Middle Distillates,11.795,Singapore
